Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.727988471,10.7323103,-8.341769218,4.514103889,14.32287443
0.73601445,9.320919991,-8.007245064,3.073778152,12.66663472
0.744040428,8.072457314,-7.436071396,1.314557076,11.05385838
0.752096924,7.162066936,-6.841161251,-0.564782143,9.920467173
0.760122902,6.282786369,-6.188467503,-2.357990265,9.128562465
0.768148881,4.679224968,-5.337045193,-3.640315056,7.97690989
0.776174859,2.145099163,-3.930737495,-3.956838608,5.975677321
0.784231355,0.040244341,-2.311990023,-3.682669163,4.348444507
0.792257334,-2.365067482,-1.341133237,-2.54455328,3.723833233
0.800283312,-3.779958725,-0.325616628,-0.751853943,3.867738164
0.80830929,-3.941082716,0.116172999,0.313858032,3.955266869
0.816365785,-4.11312294,0.197109819,-0.262367249,4.126193061
0.824391764,-5.273287296,1.081380367,-0.252131462,5.388925002
0.832417742,-6.945137024,2.878350258,-0.444283485,7.531083342
0.840443722,-9.486913681,6.038508892,-0.320596695,11.25024013
0.848500216,-11.95053482,9.930109978,-0.352899551,15.54177933
0.856526195,-14.15727234,13.69293213,0.086590767,19.69599574
0.864552173,-15.58133984,16.36359406,1.132017612,22.62359002
0.872578152,-16.48416519,18.17149162,2.776494026,24.69088352
0.880634648,-16.24367905,19.58390617,5.85240078,26.10818042
0.888660626,-14.58182526,20.4439106,9.587910652,26.87956732
0.896686604,-12.96390533,20.63205147,12.59581566,27.42989175
0.904712583,-11.83230305,19.93618202,13.13355446,26.64479314
0.912738561,-11.00082779,19.13459778,12.29483223,25.26487569
0.920795057,-11.04508209,18.61723328,10.94044876,24.25466208
0.928821036,-10.77556992,17.83017159,9.290485382,22.81098517
0.936847014,-10.23518658,17.14682961,7.842340469,21.45402325
0.944872992,-9.786959648,16.47684669,7.092903614,20.43478255
0.952929487,-8.797818184,15.54004288,6.950731754,19.16265142
0.960955467,-7.569176674,14.82252502,8.11676693,18.51706211
0.968981445,-5.844376564,13.79334927,10.81857681,18.4784963
0.977007424,-3.533866405,12.62644005,14.7765007,19.75500375
0.985063919,-1.203533649,11.84697628,19.01403236,22.43507894
0.993089897,0.827923298,10.85647392,24.41584969,26.73354071
1.001115875,2.993480682,10.00225925,28.78248596,30.61760302
1.009141854,5.992903709,9.88341713,33.73860168,35.66356786
1.01719835,10.05056,9.373538971,40.3564682,42.63239982
1.025224328,14.24052238,7.211028576,45.59434509,48.307719
1.033250307,19.77157593,3.801915646,49.74893188,53.66866871
1.041276285,25.3887043,0.239742756,51.50592041,57.42389415
1.049332781,30.42417336,-4.143139839,50.51329803,59.11335898
1.057358759,33.89719009,-8.675943375,47.0487175,58.63338049
1.065384738,35.51893997,-12.38328457,42.76097107,56.95122018
1.073410716,36.07688522,-16.354105,36.32049942,53.74176286
1.081467212,34.56165314,-19.73092461,28.74352455,49.09182678
1.08949319,31.08842087,-21.63415909,21.11832047,43.36484995
1.097519169,25.89978218,-22.22580719,14.32002354,37.01146169
1.105545147,20.895998,-22.22470856,9.559831619,31.96827777
1.113601642,15.36614132,-21.65809631,4.843058586,26.99345571
1.121627621,10.89660645,-20.70180511,0.863931656,23.41040677
1.129653599,7.777719498,-19.65021515,-2.525791645,21.28387886
1.137679578,5.810162067,-18.64564896,-5.363314629,20.25298378
1.145705557,4.574347496,-17.74242783,-7.365335464,19.74757116
1.153762052,3.594593048,-16.76210213,-9.066122055,19.39287849
1.16178803,2.913636208,-16.09179306,-10.58204651,19.47857254
1.169814009,1.831676483,-15.27809334,-10.94700909,18.88417811
1.177870505,-0.027415752,-14.27861977,-10.34661961,17.63327171
1.185896483,-1.365983486,-13.53125572,-9.422624588,16.54529076
1.193922461,-2.276865244,-13.16611481,-8.043189049,15.5956271
1.20194844,-2.761764765,-13.17302132,-6.635737896,15.00629377
1.210004936,-3.156053543,-13.08501053,-5.357089996,14.48711799
1.218030914,-3.560144424,-12.90303612,-4.254174232,14.04496236
1.226056893,-3.795361519,-12.9349432,-3.534259558,13.93587153
1.234082871,-4.116272449,-13.18812561,-2.901401281,14.11695737
1.242108849,-4.389941692,-13.53047371,-2.514420033,14.44533194
1.250165344,-4.921884537,-13.76170921,-2.219460964,14.78294946
