Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.872275292,0.064622331,-0.130888899,0.065854266,0.160139733
0.882327292,0.473979686,-0.143546513,0.206718954,0.536651722
0.892379292,0.495828611,-0.070783761,0.219170015,0.546710022
0.902430292,0.474502793,0.002192414,0.272167423,0.547021767
0.912482292,0.434087204,-0.113892359,0.550709481,0.710411221
0.922534292,0.355651666,-0.277210647,0.470324299,0.651566418
0.932585292,0.226865133,-0.113341551,0.406536439,0.479151304
0.942637292,0.446090989,0.168063888,0.48927571,0.683105674
0.952689292,0.793794316,0.326058871,0.435962552,0.962542025
0.962741292,1.112528965,0.380671281,0.395670558,1.240639557
0.972792292,1.276140344,0.417139195,0.467759711,1.421737822
0.982844292,1.297495691,0.398002135,0.612605767,1.489022026
0.992896292,1.232158904,0.301189494,0.766444842,1.48201497
1.002947292,0.970515811,0.124676963,0.851171581,1.296895657
1.012999292,0.697728436,0.112236135,0.798712116,1.066472206
1.023051292,0.612961095,0.253320093,0.411529961,0.780544222
1.033102292,0.640597997,0.264981195,-0.169321332,0.713617923
1.043154292,0.856255516,0.24834499,-0.67031837,1.115426134
1.053206292,1.160323155,0.221390495,-1.051807677,1.581664618
1.063258292,1.383415848,0.242003684,-1.017130764,1.734058875
1.073309292,1.515314853,0.270679892,-0.518174404,1.624177152
1.083361292,1.524788366,0.183305825,0.398413487,1.586604517
1.093413292,1.447908444,-0.066870805,1.441515829,2.044230528
1.103464292,1.259677947,-0.292249393,2.28198876,2.622912682
1.113516292,1.080620563,-0.483532282,2.667079951,2.918023257
1.123568292,0.846019892,-0.713768738,2.487152354,2.722341327
1.133620292,0.558138588,-0.941343248,1.809146649,2.114392913
1.143671292,0.279667501,-1.056994449,0.78925366,1.348470436
1.153723292,0.161632097,-1.001060861,-0.281333519,1.052329004
1.163775292,0.226903323,-0.780874016,-1.174312692,1.428376576
1.173826292,0.448792001,-0.498991736,-1.768052418,1.89114155
1.183878292,0.9338583,-0.194265262,-1.986962816,2.204053436
1.193930292,1.531691296,0.086668307,-1.842379884,2.397488949
1.203982292,2.129856049,0.362703372,-1.30044415,2.521704882
1.214033292,2.730101826,0.47313681,-0.495757933,2.814798456
1.224085292,3.039406085,0.322723035,0.298275241,3.071010848
1.234137292,2.954815293,0.090025779,1.048509847,3.136624134
1.244188292,2.697745673,-0.172803349,1.59477486,3.138630205
1.254240292,2.245272338,-0.461029565,1.768171116,2.894861867
1.264292292,1.617664224,-0.763958606,1.560663958,2.374056082
1.274344292,0.893877159,-1.074650117,1.033192481,1.73821056
1.284395292,0.245135892,-1.261153492,0.367679937,1.336333892
1.294447292,-0.213963435,-1.282922968,-0.296370218,1.333981634
1.304499292,-0.481722423,-1.211672891,-0.918834391,1.595137714
1.314550292,-0.585311549,-1.190134965,-1.591004575,2.071305482
1.324602292,-0.553140754,-1.12890263,-2.161203411,2.500237194
1.334654292,-0.646481757,-0.932156103,-2.565529017,2.80513686
1.344706292,-0.71919817,-0.67803114,-2.79743076,2.966916091
1.354757292,-0.622606626,-0.286354815,-2.725410604,2.810249287
1.364809292,-0.428055362,0.14542113,-2.399019027,2.441243738
1.374861292,-0.155061873,0.477633611,-2.016409394,2.078000216
