Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.196071794,0.230810165,0.970747471,1.206147194,1.565380158
2.20412829,0.097885132,1.390490532,1.10503161,1.778803046
2.212154269,0.553970337,1.795644283,0.786912561,2.037266037
2.220180249,0.973101616,2.083307266,0.407714874,2.335236035
2.228206229,1.370466232,2.248552322,0.066588134,2.634122097
2.236232208,1.660439491,2.28135252,-0.215065509,2.8298201
2.244288705,2.019690514,2.215133667,-0.497796059,3.038711544
2.252314685,2.329468727,2.108097315,-0.693100095,3.217279376
2.260340664,2.714202881,1.93471384,-0.827655792,3.434389179
2.268366644,3.091072083,1.757142782,-0.908652008,3.669867279
2.276392623,3.321643829,1.61917305,-0.980791569,3.823217388
2.284449121,3.562500954,1.428899527,-1.010070205,3.969056402
2.2924751,3.601327896,1.266050816,-0.901381135,3.922363475
2.30050108,3.690610886,1.208400726,-0.758149862,3.956719884
2.308527059,3.679111481,1.317158222,-0.724831402,3.974436769
2.316553039,3.712637901,1.511180162,-0.858802795,4.099376527
2.324579018,3.709432602,1.754912138,-1.07791245,4.242817706
2.332604998,3.872630119,1.79488492,-1.320319653,4.467898824
2.340661495,4.048913002,1.68439126,-1.501963615,4.635381874
2.348687475,4.348006248,1.502421379,-1.618409634,4.876646192
2.356713454,4.6095438,1.378577948,-1.688928604,5.099102964
2.364739434,4.886071205,1.284150839,-1.677482963,5.323221232
2.372765413,5.086165428,1.281204462,-1.615990877,5.488350403
2.38082191,5.2935009,1.441274405,-1.488679647,5.684592403
2.38884789,5.273899078,1.788561106,-1.283652067,5.714956251
2.39687387,4.880028725,2.32134366,-1.049084187,5.504897308
2.404899849,4.234525681,3.0104568,-0.924748898,5.277235868
2.412925829,3.910413742,3.662251472,-0.900673091,5.432737201
2.420951808,3.647697449,4.260484219,-0.872515798,5.676152418
2.429008305,3.489066124,4.716958046,-0.867822111,5.930968794
2.437034285,3.356823921,4.993176937,-0.959638596,6.092699648
2.445060264,3.076581001,4.989411354,-1.137753963,5.971102109
2.453086244,2.917347908,4.642935753,-1.430377841,5.666899681
2.461112224,2.753252029,3.979216099,-1.785081506,5.157622852
2.469138203,2.611115456,3.170046568,-2.068760395,4.598574642
2.477194699,2.465853691,2.373006344,-2.173071861,4.053866654
2.485220679,2.451329231,1.491225481,-2.138102055,3.578302507
2.493246658,2.557374001,0.718891144,-1.921569824,3.278627281
2.501272639,2.673243523,0.093179703,-1.621350527,3.127889211
2.509298619,2.649933815,-0.305116177,-1.317497492,2.975070545
2.517355115,2.556602478,-0.492228508,-1.021650195,2.796832897
2.525381094,2.466392517,-0.493020535,-0.758239508,2.626992281
2.533407074,2.425504684,-0.378522396,-0.584423184,2.523470356
2.541433053,2.373449326,-0.267796516,-0.467840195,2.433896284
2.54948955,2.411448479,-0.195170879,-0.499257743,2.470310453
2.55751553,2.424090385,-0.211489677,-0.550763369,2.494851172
2.565541509,2.373860359,-0.286244392,-0.669323206,2.482970481
2.573567489,2.24796772,-0.40231967,-0.769183517,2.409743403
2.581593469,2.093558311,-0.605507374,-0.880597472,2.350548338
2.589649966,1.966964722,-0.862927914,-0.947226524,2.347516323
2.597675945,1.761083603,-1.143329859,-1.001355648,2.326226936
2.605701925,1.541895866,-1.458624601,-1.025084257,2.357080042
2.613727904,1.272643089,-1.738728762,-1.026207089,2.38660829
2.621784401,0.975231171,-1.976003408,-0.981881142,2.412417021
2.629810381,0.617170334,-2.169425726,-0.900184751,2.428505669
2.637836361,0.291457176,-2.288953066,-0.824018657,2.450155132
2.64586234,-0.004149437,-2.351609707,-0.703519404,2.454592631
2.653918836,-0.236305237,-2.426659584,-0.574005187,2.504795172
2.661944816,-0.472423554,-2.532204151,-0.43777591,2.612831725
2.669970795,-0.657465935,-2.708492756,-0.342366755,2.808097124
2.677996775,-0.806125641,-2.877847195,-0.272868872,3.001049891
2.686053272,-0.906686783,-3.115320206,-0.187433362,3.249989565
2.694079252,-1.054912567,-3.352073193,-0.101155043,3.515603441
2.702105231,-1.246199608,-3.548125744,-0.058994055,3.761075651
2.710131211,-1.432524681,-3.721088886,-0.015752792,3.987339666
2.71815719,-1.604326248,-3.872792959,0.006703258,4.191948586
2.726213687,-1.806959629,-4.03842926,-0.064974904,4.424730018
2.734239667,-1.936475754,-3.430127621,-0.145475268,3.941684525
2.742265646,-1.958969116,-2.668688297,-0.225395799,3.318171257
2.750291626,-1.896465778,-1.978358746,-0.300841749,2.756989578
2.758348123,-1.828077793,-1.406939983,-0.368234217,2.336010482
2.766374103,-1.979503632,-1.517657995,-0.493054211,2.542601595
2.774400082,-2.108783245,-1.640702963,-0.609123886,2.740420569
2.782426062,-2.252547264,-1.774606466,-0.68580842,2.94847935
2.790452041,-2.417891502,-1.922652483,-0.717046499,3.171269079
2.798508537,-2.528428078,-2.027343988,-0.750486434,3.326605188
2.806534517,-2.608093262,-2.10982132,-0.72219193,3.431480387
2.814560498,-2.666343689,-2.187314272,-0.659638882,3.51124705
2.822586477,-2.642820835,-2.287933588,-0.606091917,3.547744281
2.830642973,-2.554132462,-2.366965771,-0.557224214,3.526559005
2.838668953,-2.441142082,-2.433973312,-0.49704814,3.482880647
2.846694932,-2.330370426,-2.456766129,-0.433029056,3.413772151
2.854720912,-2.185574532,-2.42237711,-0.375001729,3.284093968
2.862746891,-1.908734322,-2.381921768,-0.341434419,3.071383317
2.870803389,-1.545733452,-2.389220715,-0.331933558,2.864934103
2.878829368,-1.166544914,-2.522051334,-0.375339627,2.804006028
2.886855348,-0.651618004,-2.816206694,-0.453332961,2.92594206
2.894881327,-0.151953697,-3.245240688,-0.566283047,3.297780093
2.902907307,0.308568001,-3.67001915,-0.687350392,3.746559132
2.910933286,0.669527054,-4.026666164,-0.739963234,4.14847592
2.918989783,0.766931534,-4.127696991,-0.734626532,4.262128877
2.927015763,0.694584847,-4.084433556,-0.613195062,4.188204121
2.935041743,0.542068481,-3.902091265,-0.42170915,3.962069293
2.943067722,0.274412155,-3.574391365,-0.196577609,3.590295032
2.951124219,0.026683807,-3.119189978,0.0183779,3.11935825
2.959180715,-0.212155342,-2.598160028,0.186554849,2.613474342
2.967206695,-0.501722336,-1.904469013,0.356274903,2.001414333
2.975232674,-0.763018608,-1.109978914,0.427808046,1.413248142
2.983258654,-0.952329636,-0.362564087,0.458745599,1.117511511
2.991284634,-0.974555016,0.27383399,0.465118647,1.114036753
2.999310614,-0.902301788,0.716564655,0.428918064,1.229464976
3.00736711,-0.748659134,1.098588467,0.329830527,1.369735483
3.01539309,-0.613730431,1.27872777,0.252666593,1.440711684
3.023419069,-0.443112373,1.337185621,0.184154213,1.420678266
3.031445049,-0.268911362,1.305534959,0.077425778,1.335188975
3.039471028,-0.179757118,1.254183054,0.024728775,1.267240809
3.047527525,-0.177841187,1.088819981,-0.05663377,1.104700784
3.055553505,-0.162433624,0.915771961,-0.118879497,0.937632818
3.063579485,-0.092271805,0.717971563,-0.208719313,0.753366447
3.071605464,0.075725555,0.572538853,-0.288802326,0.645710369
3.079631444,0.363605499,0.589012384,-0.323768437,0.764179657
3.087657423,0.632184029,0.704578638,-0.432916522,1.040915183
3.09571392,0.818148613,0.888285399,-0.510241747,1.311016683
3.1037399,0.844117165,0.989886046,-0.610188842,1.436919828
3.11176588,0.751110077,0.992916584,-0.697989881,1.427319013
3.119791859,0.542974472,0.96772027,-0.768503964,1.349778553
3.127817839,0.248437882,0.895864725,-0.839566648,1.252664018
3.135874336,-0.111018181,0.837667704,-0.868830681,1.211973172
3.143900315,-0.497005463,0.815257072,-0.849698782,1.278141833
3.151926295,-0.882991314,0.757159233,-0.789291322,1.40568295
3.159952274,-1.101707935,0.672085762,-0.742731214,1.488996072
