"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.606542292E0,-3.316003871E-1,-7.369121633E-1,-4.671399057E-1,9.333906174E-1
1.616598292E0,1.590327175E-1,-4.447086708E-1,-2.557893723E-1,5.371083784E-1
1.626653292E0,6.427226555E-1,-1.396942212E-1,-2.347832501E-2,6.581474903E-1
1.636709292E0,1.125777732E0,-1.245705441E-2,1.293918657E-1,1.133257665E0
1.646765292E0,1.434097759E0,-3.556007588E-1,3.735534650E-1,1.524017872E0
1.656821292E0,1.451420574E0,-4.124703397E-1,1.829394972E-1,1.519940894E0
1.666876292E0,1.395171967E0,-8.826459736E-2,-3.778277797E-1,1.448119224E0
1.676932292E0,1.039403174E0,-1.333725040E-1,-7.844338006E-1,1.309000982E0
1.686988292E0,7.155373742E-1,-3.492794801E-1,-6.772900057E-1,1.045328485E0
1.697043292E0,3.404954273E-1,-4.586383465E-1,-5.714694357E-1,8.079997431E-1
1.707099292E0,-2.135934887E-1,-2.758204713E-1,-5.116582668E-1,6.192683528E-1
1.717155292E0,-5.951933072E-1,-1.624112387E-1,-4.753207451E-1,7.788210925E-1
1.727210292E0,-8.169855425E-1,-2.308062664E-1,-2.654396170E-1,8.894914837E-1
1.737266292E0,-9.236198987E-1,-4.160752943E-1,6.068415821E-2,1.014827539E0
1.747322292E0,-1.133640410E0,-5.384369065E-1,-4.362315238E-2,1.255769828E0
1.757377292E0,-1.214339368E0,-4.489550650E-1,-4.542058647E-1,1.372036340E0
1.767433292E0,-1.211202775E0,-9.710178673E-2,-1.017176957E0,1.584641878E0
1.777489292E0,-1.314320762E0,3.335895002E-1,-1.570341684E0,2.074775657E0
1.787544292E0,-1.357390329E0,7.269138631E-1,-1.960745071E0,2.493077115E0
1.797600292E0,-1.216260909E0,9.647986226E-1,-2.205100213E0,2.696774727E0
1.807656292E0,-1.027966020E0,1.138734577E0,-2.263225629E0,2.734158157E0
1.817711292E0,-7.059483790E-1,1.311163412E0,-1.954730040E0,2.457332321E0
1.827767292E0,-3.526117352E-1,1.509243397E0,-1.593330013E0,2.222802554E0
1.837823292E0,-8.632001443E-2,1.649443987E0,-1.070732775E0,1.968396628E0
1.847879292E0,6.084667426E-2,1.653643165E0,-5.836708206E-1,1.754682211E0
1.857934292E0,-3.397462528E-2,1.585381161E0,-2.754933196E-1,1.609498143E0
1.867990292E0,-3.649267023E-1,1.415173830E0,-5.460597754E-2,1.462487703E0
1.878046292E0,-8.049140389E-1,1.204758559E0,9.663634837E-2,1.452125469E0
1.888101292E0,-1.064799824E0,1.054396824E0,1.036921835E-1,1.502099663E0
1.898157292E0,-1.204534026E0,1.011880403E0,4.203914165E-2,1.573712635E0
